planet_radius,Period(Days),host_star_id,planet_name
0.87,433,S279742586,Planet_7778
0.87,116,S302262138,Planet_7779
1.0699999999999998,602,S293769522,Planet_7780
2.47,31,S32550424,Planet_7781
0.67,46,S63844336,Planet_7782
2.5699999999999994,69,S406800637,Planet_7783
7.269999999999999,217,S398761453,Planet_7784
0.87,28,S456611976,Planet_7785
0.87,42,S467570752,Planet_7786
1.0699999999999998,380,S2051974201,Planet_7787
1.67,297,S105658282,Planet_7788
2.27,463,S200525363,Planet_7789
1.37,39,S156076941,Planet_7790
3.27,231,S376363393,Planet_7791
2.77,36,S261008798,Planet_7792
0.67,331,S404222417,Planet_7793
1.97,336,S192590404,Planet_7794
7.069999999999999,392,S178249461,Planet_7795
3.669999999999999,228,S44893404,Planet_7796
1.0699999999999998,57,S260233527,Planet_7797
1.67,133,S259719464,Planet_7798
0.67,10,S310476201,Planet_7799
1.0699999999999998,553,S54906496,Planet_7800
0.87,621,S173141234,Planet_7801
1.17,141,S251824588,Planet_7802
0.77,20,S19028197,Planet_7803
0.87,473,S231865506,Planet_7804
3.1699999999999995,62,S365480289,Planet_7805
2.07,56,S156495054,Planet_7806
1.67,346,S197732668,Planet_7807
5.369999999999999,564,S262232038,Planet_7808
0.87,117,S168442621,Planet_7809
2.07,92,S175405764,Planet_7810
1.5699999999999998,114,S71096594,Planet_7811
0.77,46,S326197647,Planet_7812
0.87,222,S191816337,Planet_7813
3.869999999999999,203,S211378087,Planet_7814
1.17,51,S320952706,Planet_7815
1.37,508,S70514365,Planet_7816
0.67,193,S343312972,Planet_7817
1.0699999999999998,625,S297075790,Planet_7818
0.87,91,S219707904,Planet_7819
1.5699999999999998,327,S157086922,Planet_7820
3.369999999999999,200,S105995278,Planet_7821
1.37,19,S172622384,Planet_7822
1.27,141,S278637380,Planet_7823
3.1699999999999995,24,S49934959,Planet_7824
1.0699999999999998,221,S85159220,Planet_7825
2.27,67,S35287993,Planet_7826
1.7699999999999996,218,S247405888,Planet_7827
1.37,209,S149238312,Planet_7828
1.67,310,S56933779,Planet_7829
0.87,221,S247019002,Planet_7830
1.37,121,S140461242,Planet_7831
4.27,34,S251883728,Planet_7832
3.4699999999999998,76,S338647848,Planet_7833
2.07,310,S368499834,Planet_7834
2.47,186,S25384715,Planet_7835
1.0699999999999998,97,S251111149,Planet_7836
0.97,237,S383518546,Planet_7837
1.27,42,S193325317,Planet_7838
1.17,235,S221961526,Planet_7839
1.27,10,S302964354,Planet_7840
1.0699999999999998,407,S168069823,Planet_7841
1.97,336,S178925379,Planet_7842
0.87,20,S153713422,Planet_7843
3.27,15,S316781121,Planet_7844
2.9699999999999998,327,S310095510,Planet_7845
1.4699999999999998,311,S261275274,Planet_7846
3.27,167,S445872278,Planet_7847
0.97,123,S321905369,Planet_7848
0.67,36,S155257326,Planet_7849
1.97,264,S232606431,Planet_7850
1.4699999999999998,36,S394324603,Planet_7851
8.569999999999999,25,S60766426,Planet_7852
2.07,64,S147992928,Planet_7853
0.67,620,S260994270,Planet_7854
0.87,14,S247259440,Planet_7855
2.5699999999999994,12,S408817657,Planet_7856
1.37,130,S461659099,Planet_7857
1.37,459,S441079957,Planet_7858
1.97,37,S331258356,Planet_7859
0.87,107,S427580190,Planet_7860
1.97,638,S384491142,Planet_7861
0.87,47,S199609132,Planet_7862
0.67,321,S33715210,Planet_7863
1.17,17,S267239205,Planet_7864
3.869999999999999,457,S443607664,Planet_7865
1.7699999999999996,12,S396915226,Planet_7866
1.4699999999999998,457,S154340663,Planet_7867
0.67,158,S156624044,Planet_7868
0.67,17,S156086958,Planet_7869
12.069999999999997,271,S38469670,Planet_7870
2.1699999999999995,85,S139196106,Planet_7871
1.17,437,S62118520,Planet_7872
1.4699999999999998,175,S436619869,Planet_7873
0.97,393,S121106297,Planet_7874
1.17,92,S139470481,Planet_7875
2.07,556,S3819573,Planet_7876
3.1699999999999995,244,S219143616,Planet_7877
0.87,505,S17542164,Planet_7878
0.67,106,S241655722,Planet_7879
4.769999999999999,242,S349670920,Planet_7880
0.67,512,S325274397,Planet_7881
7.369999999999998,160,S123269276,Planet_7882
2.6699999999999995,40,S233541860,Planet_7883
5.469999999999999,393,S468248147,Planet_7884
1.17,107,S174440331,Planet_7885
1.17,13,S388521607,Planet_7886
5.569999999999999,277,S43605290,Planet_7887
1.0699999999999998,55,S392326240,Planet_7888
1.67,19,S114390321,Planet_7889
1.27,123,S259737046,Planet_7890
1.17,32,S397124704,Planet_7891
3.27,319,S251828137,Planet_7892
1.37,196,S419015728,Planet_7893
1.27,27,S107457722,Planet_7894
2.5699999999999994,412,S248411315,Planet_7895
0.97,21,S26884478,Planet_7896
1.27,85,S398842213,Planet_7897
1.87,10,S52875742,Planet_7898
3.1699999999999995,12,S446135016,Planet_7899
0.87,131,S313194755,Planet_7900
2.77,614,S27679101,Planet_7901
0.87,41,S299209219,Planet_7902
12.869999999999996,67,S51867348,Planet_7903
9.369999999999996,180,S402202339,Planet_7904
1.87,35,S34343720,Planet_7905
3.1699999999999995,467,S771231090,Planet_7906
1.37,352,S164870223,Planet_7907
0.77,597,S315311759,Planet_7908
1.87,334,S98796344,Planet_7909
1.17,27,S173106845,Planet_7910
1.4699999999999998,190,S390726748,Planet_7911
0.77,19,S468810471,Planet_7912
2.27,225,S242707498,Planet_7913
1.37,101,S458485558,Planet_7914
3.369999999999999,377,S270407856,Planet_7915
2.37,14,S245313023,Planet_7916
0.67,18,S359426708,Planet_7917
2.77,338,S441054737,Planet_7918
1.67,112,S147946697,Planet_7919
0.97,57,S459952434,Planet_7920
0.87,27,S258061897,Planet_7921
0.97,373,S231311876,Planet_7922
1.37,441,S345445002,Planet_7923
1.27,19,S216611426,Planet_7924
1.17,603,S372254618,Planet_7925
2.1699999999999995,51,S337479710,Planet_7926
0.67,239,S10057347,Planet_7927
0.77,135,S435938788,Planet_7928
1.7699999999999996,25,S142591775,Planet_7929
2.869999999999999,294,S359220741,Planet_7930
2.47,486,S70667124,Planet_7931
5.169999999999999,601,S435254533,Planet_7932
0.97,237,S49859818,Planet_7933
1.27,578,S181273463,Planet_7934
0.77,204,S67991192,Planet_7935
3.369999999999999,88,S23228849,Planet_7936
3.1699999999999995,10,S134944229,Planet_7937
1.0699999999999998,20,S14344965,Planet_7938
1.67,638,S107289258,Planet_7939
0.67,609,S20926643,Planet_7940
4.669999999999999,412,S312091266,Planet_7941
1.27,358,S471011145,Planet_7942
1.0699999999999998,148,S245858382,Planet_7943
2.869999999999999,561,S396812699,Planet_7944
3.1699999999999995,42,S88348779,Planet_7945
1.4699999999999998,151,S303319608,Planet_7946
3.5699999999999994,165,S297291565,Planet_7947
0.67,210,S416612744,Planet_7948
0.87,602,S448186109,Planet_7949
1.87,47,S323122607,Planet_7950
1.17,112,S73305532,Planet_7951
2.9699999999999998,25,S290949512,Planet_7952
1.27,253,S140064264,Planet_7953
0.87,135,S209450384,Planet_7954
2.6699999999999995,124,S117643553,Planet_7955
1.5699999999999998,504,S234831602,Planet_7956
0.67,322,S258618813,Planet_7957
1.17,239,S369395755,Planet_7958
1.87,578,S224302801,Planet_7959
1.7699999999999996,58,S372066832,Planet_7960
1.37,102,S271598242,Planet_7961
0.97,20,S172121921,Planet_7962
1.4699999999999998,26,S131029546,Planet_7963
3.27,87,S288468223,Planet_7964
0.67,73,S321287183,Planet_7965
5.469999999999999,415,S217157387,Planet_7966
1.67,249,S199665230,Planet_7967
2.77,325,S81587807,Planet_7968
8.37,171,S50745582,Planet_7969
0.77,561,S462746129,Planet_7970
1.0699999999999998,82,S66517256,Planet_7971
0.67,46,S469818625,Planet_7972
6.069999999999999,599,S165122191,Planet_7973
0.67,20,S14331880,Planet_7974
1.37,43,S311426801,Planet_7975
3.669999999999999,245,S172607904,Planet_7976
0.67,206,S72665428,Planet_7977
1.5699999999999998,33,S41378014,Planet_7978
0.67,38,S326396691,Planet_7979
0.77,452,S61799536,Planet_7980
2.27,156,S152854209,Planet_7981
0.97,24,S67772873,Planet_7982
1.37,49,S181085174,Planet_7983
3.869999999999999,377,S306450964,Planet_7984
1.0699999999999998,621,S20325431,Planet_7985
1.5699999999999998,21,S459191811,Planet_7986
0.77,71,S415778279,Planet_7987
1.37,61,S1674663308,Planet_7988
1.4699999999999998,530,S842890254,Planet_7989
1.0699999999999998,104,S371591108,Planet_7990
3.1699999999999995,638,S237356930,Planet_7991
1.87,638,S263105734,Planet_7992
1.5699999999999998,78,S28503886,Planet_7993
0.67,124,S79698690,Planet_7994
3.9699999999999993,430,S67481284,Planet_7995
0.77,131,S233466076,Planet_7996
0.77,381,S284992719,Planet_7997
2.1699999999999995,128,S158437456,Planet_7998
1.37,598,S365426837,Planet_7999
1.97,105,S418266986,Planet_8000
2.27,322,S100779043,Planet_8001
1.5699999999999998,423,S149666388,Planet_8002
2.07,346,S441079955,Planet_8003
2.07,298,S410061160,Planet_8004
1.97,105,S143900456,Planet_8005
2.47,58,S151239909,Planet_8006
2.27,109,S419993157,Planet_8007
0.97,82,S21895899,Planet_8008
0.67,10,S2621531,Planet_8009
1.87,173,S330800217,Planet_8010
1.17,340,S126658807,Planet_8011
1.27,159,S303055164,Planet_8012
0.87,275,S441119035,Planet_8013
0.67,406,S748883009,Planet_8014
2.77,53,S310863522,Planet_8015
1.4699999999999998,190,S335303899,Planet_8016
3.5699999999999994,559,S252164466,Planet_8017
1.0699999999999998,29,S219495254,Planet_8018
4.069999999999999,321,S118868181,Planet_8019
3.369999999999999,99,S51758734,Planet_8020
1.0699999999999998,34,S154581082,Planet_8021
8.869999999999997,132,S416591590,Planet_8022
1.4699999999999998,16,S117162940,Planet_8023
5.969999999999999,30,S328958585,Planet_8024
3.1699999999999995,488,S268129495,Planet_8025
1.5699999999999998,407,S326481667,Planet_8026
2.869999999999999,56,S24613027,Planet_8027
0.87,72,S309127708,Planet_8028
1.7699999999999996,503,S306934657,Planet_8029
10.969999999999995,349,S197761293,Planet_8030
1.0699999999999998,54,S400031068,Planet_8031
2.869999999999999,195,S461191499,Planet_8032
1.5699999999999998,27,S367423213,Planet_8033
0.67,121,S706872397,Planet_8034
2.6699999999999995,279,S197956480,Planet_8035
0.87,30,S266815603,Planet_8036
2.07,34,S92994199,Planet_8037
6.269999999999999,437,S118486580,Planet_8038
1.0699999999999998,59,S5081539,Planet_8039
0.97,19,S389296527,Planet_8040
0.77,203,S156460695,Planet_8041
6.269999999999999,62,S334487469,Planet_8042
1.4699999999999998,266,S247013100,Planet_8043
0.77,72,S296179330,Planet_8044
1.7699999999999996,104,S8794099,Planet_8045
0.97,121,S87694489,Planet_8046
2.869999999999999,308,S150816111,Planet_8047
1.27,638,S367460125,Planet_8048
0.67,636,S95360265,Planet_8049
1.4699999999999998,90,S236871353,Planet_8050
2.5699999999999994,436,S122958010,Planet_8051
0.97,10,S188878355,Planet_8052
0.87,621,S389757980,Planet_8053
6.869999999999998,138,S322949041,Planet_8054
12.769999999999998,518,S125884499,Planet_8055
2.9699999999999998,112,S252994748,Planet_8056
0.87,129,Snan,Planet_8057
1.0699999999999998,404,S454679177,Planet_8058
7.069999999999999,167,S214570063,Planet_8059
0.87,113,S296313062,Planet_8060
3.0699999999999994,365,S166090806,Planet_8061
0.87,19,S381132939,Planet_8062
3.4699999999999998,510,S406345385,Planet_8063
0.97,522,S197951576,Planet_8064
2.1699999999999995,56,S345585983,Planet_8065
2.1699999999999995,27,S436243682,Planet_8066
0.77,24,S191288300,Planet_8067
1.0699999999999998,421,S1757499,Planet_8068
13.669999999999996,15,S317443482,Planet_8069
2.47,454,S439148986,Planet_8070
0.97,139,S9758082,Planet_8071
0.97,45,S41038121,Planet_8072
0.87,169,S199825896,Planet_8073
0.87,99,S468431110,Planet_8074
0.67,28,S355276484,Planet_8075
0.67,238,S349674635,Planet_8076
9.769999999999998,56,S328518541,Planet_8077
1.5699999999999998,25,S95320727,Planet_8078
1.87,219,S5506063,Planet_8079
1.7699999999999996,300,S327338552,Planet_8080
2.77,10,S95360265,Planet_8081
2.9699999999999998,25,S376876807,Planet_8082
3.669999999999999,266,S9429367,Planet_8083
5.769999999999999,10,S370137879,Planet_8084
1.27,391,S281950041,Planet_8085
2.869999999999999,79,S467783963,Planet_8086
14.669999999999996,599,S418383992,Planet_8087
0.67,28,S5906850,Planet_8088
1.17,217,S231272451,Planet_8089
0.97,12,S197792776,Planet_8090
2.37,352,S314051148,Planet_8091
0.67,638,S233529805,Planet_8092
2.5699999999999994,136,S430246811,Planet_8093
0.97,157,S334644751,Planet_8094
0.97,180,S38401429,Planet_8095
2.07,17,S396742364,Planet_8096
3.5699999999999994,585,S305805189,Planet_8097
3.27,142,S281702887,Planet_8098
1.87,37,S252137988,Planet_8099
4.069999999999999,98,S289984622,Planet_8100
8.069999999999999,11,S249076418,Planet_8101
1.4699999999999998,237,Snan,Planet_8102
2.869999999999999,414,S28075365,Planet_8103
0.77,185,S388734737,Planet_8104
1.27,187,S247117382,Planet_8105
0.97,502,Snan,Planet_8106
1.0699999999999998,58,S292501086,Planet_8107
0.77,152,S158002900,Planet_8108
0.67,20,S321436233,Planet_8109
0.87,50,S7491362,Planet_8110
0.87,54,S99303355,Planet_8111
0.97,123,S289989388,Planet_8112
9.07,272,S146285566,Planet_8113
1.87,467,S282927120,Planet_8114
0.97,81,S141688145,Planet_8115
1.4699999999999998,146,S32409296,Planet_8116
13.669999999999996,146,S90932503,Planet_8117
1.27,182,S358824896,Planet_8118
7.669999999999998,386,S1056634922,Planet_8119
1.4699999999999998,80,S221227815,Planet_8120
2.5699999999999994,51,S248854473,Planet_8121
1.0699999999999998,13,S376865733,Planet_8122
1.4699999999999998,28,S234298028,Planet_8123
0.77,425,S445848338,Planet_8124
0.77,27,S333225877,Planet_8125
3.4699999999999998,249,S368894360,Planet_8126
0.67,430,S366277852,Planet_8127
3.5699999999999994,473,S402968872,Planet_8128
1.0699999999999998,95,S77543207,Planet_8129
2.47,159,Snan,Planet_8130
1.0699999999999998,234,S43363812,Planet_8131
2.07,269,S71341847,Planet_8132
1.27,307,S315568090,Planet_8133
0.67,354,S176940023,Planet_8134
2.1699999999999995,622,S24896094,Planet_8135
6.569999999999999,486,S30340354,Planet_8136
2.1699999999999995,33,S282210766,Planet_8137
0.77,47,S284359245,Planet_8138
2.1699999999999995,473,S200435898,Planet_8139
2.6699999999999995,356,S188907228,Planet_8140
3.1699999999999995,217,S1271818,Planet_8141
1.0699999999999998,61,S390692143,Planet_8142
5.369999999999999,221,S118586897,Planet_8143
1.7699999999999996,32,S302457612,Planet_8144
0.77,148,S324382051,Planet_8145
7.669999999999998,513,S320790248,Planet_8146
0.77,149,S408374376,Planet_8147
0.97,204,S459832522,Planet_8148
2.9699999999999998,413,S140143053,Planet_8149
3.1699999999999995,141,S159292629,Planet_8150
1.27,22,S410305957,Planet_8151
4.969999999999999,130,S58465153,Planet_8152
0.67,102,S36724087,Planet_8153
1.87,29,S200439870,Planet_8154
2.5699999999999994,341,S440890647,Planet_8155
2.9699999999999998,46,S31962066,Planet_8156
2.5699999999999994,38,S139754153,Planet_8157
0.87,45,S188377941,Planet_8158
0.67,172,S124443199,Planet_8159
0.77,375,S318946785,Planet_8160
0.87,105,S229099274,Planet_8161
0.67,116,S15195825,Planet_8162
0.67,101,S202299286,Planet_8163
3.1699999999999995,13,S439403362,Planet_8164
1.17,269,S10256897,Planet_8165
10.269999999999998,27,S70219870,Planet_8166
0.87,96,S422692085,Planet_8167
2.6699999999999995,298,S432141853,Planet_8168
1.37,105,S210208396,Planet_8169
3.369999999999999,103,S172603242,Planet_8170
0.77,502,S161314759,Planet_8171
1.0699999999999998,13,S51701647,Planet_8172
0.77,21,S435907228,Planet_8173
0.97,65,S309705827,Planet_8174
4.769999999999999,332,S175413368,Planet_8175
0.67,520,S422653075,Planet_8176
1.67,131,S16038844,Planet_8177
4.169999999999999,156,S72368312,Planet_8178
2.6699999999999995,27,S321103619,Planet_8179
8.669999999999998,90,S291108910,Planet_8180
2.869999999999999,25,S130824174,Planet_8181
0.67,547,S176070741,Planet_8182
2.07,418,S351354256,Planet_8183
0.97,551,S428657196,Planet_8184
1.87,15,S159459862,Planet_8185
5.469999999999999,405,S371267181,Planet_8186
0.67,96,S415768102,Planet_8187
2.77,15,S198512478,Planet_8188
2.47,129,S399588472,Planet_8189
5.369999999999999,130,S258804746,Planet_8190
2.6699999999999995,242,S198160324,Planet_8191
1.67,18,S439446186,Planet_8192
2.6699999999999995,418,S454121326,Planet_8193
4.069999999999999,254,S632517012,Planet_8194
2.869999999999999,60,S299884977,Planet_8195
0.87,195,S121214976,Planet_8196
1.87,502,S175400332,Planet_8197
0.67,20,S42814215,Planet_8198
0.77,88,S355793860,Planet_8199
0.97,253,S160543331,Planet_8200
7.369999999999998,292,S36295992,Planet_8201
1.27,30,S434210589,Planet_8202
0.67,21,S415657869,Planet_8203
1.17,335,S443509014,Planet_8204
4.669999999999999,554,S366282510,Planet_8205
1.5699999999999998,86,S150587862,Planet_8206
2.5699999999999994,611,S13146369,Planet_8207
0.67,443,S123699670,Planet_8208
2.1699999999999995,16,S282370204,Planet_8209
2.869999999999999,74,S68193640,Planet_8210
4.769999999999999,42,S358050165,Planet_8211
1.27,92,S1941904,Planet_8212
1.87,353,S266880925,Planet_8213
1.5699999999999998,122,S114026933,Planet_8214
10.469999999999995,388,S176866991,Planet_8215
3.1699999999999995,10,S91842379,Planet_8216
4.569999999999999,221,S287609748,Planet_8217
0.97,197,S120957673,Planet_8218
2.77,49,S8484602,Planet_8219
0.97,372,S276304874,Planet_8220
0.87,383,S21410710,Planet_8221
7.969999999999998,172,S416236604,Planet_8222
0.97,620,S142350121,Planet_8223
1.17,154,S350043652,Planet_8224
1.87,80,S126883980,Planet_8225
1.17,124,S397000048,Planet_8226
2.1699999999999995,64,S366698964,Planet_8227
0.67,327,S447638968,Planet_8228
0.77,35,S276903770,Planet_8229
3.869999999999999,299,S459914323,Planet_8230
0.97,104,S417642267,Planet_8231
2.77,10,S268804174,Planet_8232
1.0699999999999998,44,S385368233,Planet_8233
1.67,36,S276070105,Planet_8234
0.77,264,S253934491,Planet_8235
0.67,60,S165890575,Planet_8236
1.97,636,S422278444,Planet_8237
0.87,142,S389730298,Planet_8238
1.17,45,S54351107,Planet_8239
0.67,516,S420031394,Planet_8240
0.87,159,S52988782,Planet_8241
0.67,40,S398523562,Planet_8242
2.1699999999999995,25,S143047975,Planet_8243
2.27,10,S151584725,Planet_8244
1.87,131,S139232645,Planet_8245
3.27,26,S233196602,Planet_8246
1.5699999999999998,35,S415434008,Planet_8247
3.0699999999999994,105,S204418363,Planet_8248
2.77,25,S49431004,Planet_8249
8.069999999999999,24,S22016972,Planet_8250
1.4699999999999998,241,S80060642,Planet_8251
7.769999999999999,635,S139023644,Planet_8252
1.0699999999999998,574,S38828540,Planet_8253
2.869999999999999,454,S190856325,Planet_8254
1.67,531,S77490014,Planet_8255
1.17,116,S349606708,Planet_8256
1.87,234,S306484795,Planet_8257
0.77,133,S206193379,Planet_8258
1.0699999999999998,618,S288158059,Planet_8259
1.7699999999999996,160,S164342032,Planet_8260
0.87,122,S219960170,Planet_8261
2.869999999999999,626,S162118382,Planet_8262
8.869999999999997,63,S197518398,Planet_8263
0.87,500,S114824306,Planet_8264
2.5699999999999994,413,S109659875,Planet_8265
1.0699999999999998,19,S157111856,Planet_8266
0.67,41,S59873985,Planet_8267
1.67,353,S440169817,Planet_8268
7.069999999999999,206,S49427341,Planet_8269
1.27,123,S231865506,Planet_8270
2.47,58,S149933273,Planet_8271
1.7699999999999996,155,S348663813,Planet_8272
2.27,350,S405072249,Planet_8273
4.069999999999999,148,S181773221,Planet_8274
2.37,57,S38510324,Planet_8275
2.5699999999999994,25,S264101722,Planet_8276
1.0699999999999998,52,S347716666,Planet_8277
2.77,482,S143400516,Planet_8278
1.0699999999999998,92,S21509804,Planet_8279
1.7699999999999996,156,S196500103,Planet_8280
11.469999999999995,499,S270357196,Planet_8281
1.17,236,S333870949,Planet_8282
2.27,15,S453011250,Planet_8283
1.37,161,S317959445,Planet_8284
0.67,285,S468869378,Planet_8285
2.27,259,S19940761,Planet_8286
1.7699999999999996,288,S1715686794,Planet_8287
2.37,186,S176188045,Planet_8288
1.67,236,S149397543,Planet_8289
1.5699999999999998,373,S367683115,Planet_8290
2.07,92,S93088834,Planet_8291
1.0699999999999998,44,S263835459,Planet_8292
0.77,339,S66683055,Planet_8293
0.77,622,S30753143,Planet_8294
3.5699999999999994,70,S366661076,Planet_8295
0.87,33,S290716990,Planet_8296
2.6699999999999995,69,S213459719,Planet_8297
3.1699999999999995,21,S147113992,Planet_8298
1.97,33,S47549288,Planet_8299
3.369999999999999,59,S52306853,Planet_8300
0.77,20,S449918099,Planet_8301
2.37,572,S207177270,Planet_8302
0.67,393,S436562143,Planet_8303
1.5699999999999998,69,S332819192,Planet_8304
1.0699999999999998,257,S144493077,Planet_8305
1.17,177,S151177908,Planet_8306
2.27,11,S321439183,Planet_8307
3.0699999999999994,11,S88646759,Planet_8308
3.5699999999999994,549,S307383715,Planet_8309
1.87,92,S425698601,Planet_8310
0.97,244,S41830276,Planet_8311
1.0699999999999998,340,S14725877,Planet_8312
3.5699999999999994,354,S99183943,Planet_8313
1.7699999999999996,139,S159835781,Planet_8314
1.4699999999999998,42,S446161812,Planet_8315
8.469999999999999,294,S108332527,Planet_8316
2.07,10,S90294175,Planet_8317
1.37,32,S358825699,Planet_8318
0.67,291,S456861826,Planet_8319
0.77,33,S338239422,Planet_8320
0.77,559,S243207030,Planet_8321
2.6699999999999995,356,S401533007,Planet_8322
2.47,165,Snan,Planet_8323
1.7699999999999996,207,S421189312,Planet_8324
3.869999999999999,326,S434136638,Planet_8325
2.6699999999999995,517,S242499355,Planet_8326
1.4699999999999998,37,S422688794,Planet_8327
3.369999999999999,364,S10057105,Planet_8328
0.67,53,S167602316,Planet_8329
0.67,201,S254241941,Planet_8330
7.269999999999999,191,S436633864,Planet_8331
0.77,122,Snan,Planet_8332
0.67,559,S330755009,Planet_8333
0.77,620,S296657146,Planet_8334
2.37,91,S251175327,Planet_8335
11.569999999999997,626,S10184244,Planet_8336
1.5699999999999998,638,S445831642,Planet_8337
0.67,19,S387526927,Planet_8338
0.67,11,S274238126,Planet_8339
2.37,177,S70011690,Planet_8340
0.87,320,S125979876,Planet_8341
5.769999999999999,465,S15939295,Planet_8342
1.5699999999999998,323,S278637380,Planet_8343
0.87,54,S126746057,Planet_8344
2.9699999999999998,75,S245626010,Planet_8345
3.869999999999999,346,S194503676,Planet_8346
3.27,112,S441694503,Planet_8347
2.6699999999999995,115,S447796273,Planet_8348
0.77,30,S197758148,Planet_8349
1.37,66,S184428985,Planet_8350
0.77,29,S421594760,Planet_8351
3.27,334,S78811453,Planet_8352
1.4699999999999998,419,S374364247,Planet_8353
4.769999999999999,14,S232979046,Planet_8354
1.0699999999999998,101,S328223350,Planet_8355
6.469999999999999,542,Snan,Planet_8356
1.37,133,S352702345,Planet_8357
1.4699999999999998,235,S19193730,Planet_8358
3.0699999999999994,480,S247094340,Planet_8359
2.47,429,S436933290,Planet_8360
0.87,395,S103580569,Planet_8361
4.169999999999999,96,S431698314,Planet_8362
1.0699999999999998,168,S159523958,Planet_8363
1.37,45,S366363552,Planet_8364
0.87,40,S441501782,Planet_8365
0.87,171,S441115325,Planet_8366
0.87,304,S423752904,Planet_8367
1.5699999999999998,20,S204291257,Planet_8368
3.9699999999999993,524,S72567514,Planet_8369
2.27,374,Snan,Planet_8370
2.1699999999999995,350,S232966413,Planet_8371
2.27,374,S233751709,Planet_8372
0.67,394,S231969773,Planet_8373
3.369999999999999,29,S92252164,Planet_8374
2.77,184,S63468501,Planet_8375
0.97,107,S257883443,Planet_8376
0.67,26,S5433058,Planet_8377
0.87,556,S188640759,Planet_8378
2.77,297,S138905927,Planet_8379
2.6699999999999995,57,S420003567,Planet_8380
2.9699999999999998,414,S271260174,Planet_8381
1.5699999999999998,131,S107288978,Planet_8382
2.37,175,S270258076,Planet_8383
0.77,596,S48029515,Planet_8384
0.67,626,S128919534,Planet_8385
0.87,83,S343333748,Planet_8386
1.4699999999999998,293,S88217483,Planet_8387
2.1699999999999995,25,S9989136,Planet_8388
0.87,313,S274223174,Planet_8389
0.97,20,S398570754,Planet_8390
1.27,174,S181085174,Planet_8391
2.1699999999999995,27,S161153432,Planet_8392
2.77,122,S372611670,Planet_8393
2.47,59,S367758676,Planet_8394
0.67,549,S74821332,Planet_8395
0.77,459,S74094052,Planet_8396
0.67,48,S49690546,Planet_8397
2.07,15,S53693366,Planet_8398
1.87,45,S188690062,Planet_8399
11.769999999999998,130,S408486919,Planet_8400
3.869999999999999,114,S59005791,Planet_8401
1.17,631,S344842326,Planet_8402
1.0699999999999998,93,S131704292,Planet_8403
0.77,534,S466692040,Planet_8404
0.77,303,S9150015,Planet_8405
0.77,235,S75160399,Planet_8406
0.77,92,S441709023,Planet_8407
1.0699999999999998,197,S117502080,Planet_8408
11.969999999999995,82,S434202921,Planet_8409
1.4699999999999998,35,S158752691,Planet_8410
0.87,92,S408842743,Planet_8411
0.77,375,S318362684,Planet_8412
11.769999999999998,28,S443957009,Planet_8413
0.67,152,S437043977,Planet_8414
0.87,115,S97814880,Planet_8415
1.17,397,S35229531,Planet_8416
0.77,203,S367435381,Planet_8417
0.97,508,S466818066,Planet_8418
1.17,170,S447796273,Planet_8419
0.77,23,S6274566,Planet_8420
1.37,92,S322510949,Planet_8421
1.17,13,S630550328,Planet_8422
3.5699999999999994,574,S341660109,Planet_8423
3.1699999999999995,446,S353969903,Planet_8424
2.869999999999999,68,S134871040,Planet_8425
2.1699999999999995,99,S121419822,Planet_8426
0.67,480,S14636877,Planet_8427
2.77,18,S436884473,Planet_8428
7.5699999999999985,423,S452501165,Planet_8429
3.5699999999999994,307,S323531715,Planet_8430
1.67,31,S249088286,Planet_8431
3.1699999999999995,509,S370019110,Planet_8432
1.87,88,S95860701,Planet_8433
1.0699999999999998,103,S408819542,Planet_8434
0.77,473,S8154501,Planet_8435
3.1699999999999995,89,S294750180,Planet_8436
2.9699999999999998,485,S160543331,Planet_8437
2.07,346,S298434278,Planet_8438
3.1699999999999995,33,S411248800,Planet_8439
0.77,12,S142206387,Planet_8440
2.07,28,S159314100,Planet_8441
1.67,58,S9859436,Planet_8442
5.169999999999999,193,S424118400,Planet_8443
0.67,81,S311407476,Planet_8444
2.77,63,S247954268,Planet_8445
1.37,110,S437701837,Planet_8446
2.869999999999999,51,S437229644,Planet_8447
1.67,89,S201322507,Planet_8448
0.67,70,S54147487,Planet_8449
0.67,125,S123228191,Planet_8450
2.9699999999999998,73,S321840734,Planet_8451
1.37,239,S281667171,Planet_8452
1.7699999999999996,44,S82204610,Planet_8453
0.97,16,S115917729,Planet_8454
2.5699999999999994,17,S125838647,Planet_8455
1.97,326,S148894032,Planet_8456
8.469999999999999,54,S70513361,Planet_8457
0.87,217,S241018215,Planet_8458
1.67,262,S66533627,Planet_8459
2.1699999999999995,603,S273427335,Planet_8460
0.77,35,S318339281,Planet_8461
1.27,37,S48622543,Planet_8462
3.27,617,S219147916,Planet_8463
4.869999999999999,140,S63723736,Planet_8464
1.17,193,S179714354,Planet_8465
2.47,63,S365779699,Planet_8466
1.37,341,S409891396,Planet_8467
2.1699999999999995,39,S298163220,Planet_8468
1.0699999999999998,517,S235928358,Planet_8469
1.37,59,S260796911,Planet_8470
3.1699999999999995,10,S18713444,Planet_8471
1.17,130,S298439336,Planet_8472
4.069999999999999,34,S17563913,Planet_8473
1.67,471,S122215177,Planet_8474
7.069999999999999,152,S403189622,Planet_8475
1.4699999999999998,230,S445258198,Planet_8476
8.669999999999998,595,S279205147,Planet_8477
0.87,192,S85320853,Planet_8478
