planet_radius,Period(Days),host_star_id,planet_name
0.97,415,S294401924,Planet_2767
1.87,20,S102885744,Planet_2768
1.17,46,S165852811,Planet_2769
1.0699999999999998,24,S353969903,Planet_2770
4.069999999999999,213,S214563192,Planet_2771
1.87,38,S259376053,Planet_2772
8.269999999999998,513,S252487672,Planet_2773
1.27,454,S327701133,Planet_2774
0.67,25,Snan,Planet_2775
7.669999999999998,313,S115858251,Planet_2776
2.5699999999999994,216,S129284186,Planet_2777
0.77,40,S21826078,Planet_2778
3.9699999999999993,270,S126910743,Planet_2779
1.7699999999999996,196,S82115886,Planet_2780
6.969999999999999,363,S156567991,Planet_2781
1.27,282,S75946144,Planet_2782
2.5699999999999994,38,S70073343,Planet_2783
2.77,33,S219147916,Planet_2784
1.4699999999999998,15,S28053245,Planet_2785
0.97,62,S184281898,Planet_2786
0.87,12,S411248800,Planet_2787
1.67,609,S345292151,Planet_2788
0.77,638,S278919163,Planet_2789
2.47,186,S150269579,Planet_2790
0.87,202,S251042502,Planet_2791
1.7699999999999996,79,S186814573,Planet_2792
2.1699999999999995,98,S424735155,Planet_2793
1.87,11,S386569405,Planet_2794
3.0699999999999994,393,S426400173,Planet_2795
0.87,159,S220410075,Planet_2796
0.77,286,S448415759,Planet_2797
1.7699999999999996,193,S4510663,Planet_2798
1.17,43,S384491142,Planet_2799
2.47,395,S311659492,Planet_2800
1.5699999999999998,491,S421734420,Planet_2801
1.67,68,S149338279,Planet_2802
2.869999999999999,414,S308841571,Planet_2803
7.669999999999998,115,S27351599,Planet_2804
0.97,358,S239187687,Planet_2805
9.169999999999998,319,S328324648,Planet_2806
1.4699999999999998,43,S277317887,Planet_2807
4.27,543,S100123854,Planet_2808
0.67,233,S187679739,Planet_2809
3.669999999999999,54,S102887760,Planet_2810
0.97,68,S440065990,Planet_2811
1.67,98,S428698700,Planet_2812
0.77,118,S251883728,Planet_2813
1.87,419,S38394816,Planet_2814
9.369999999999996,182,S71391602,Planet_2815
1.4699999999999998,15,S436883712,Planet_2816
1.27,76,S100711809,Planet_2817
5.669999999999999,183,S32203661,Planet_2818
3.769999999999999,144,S166855070,Planet_2819
5.369999999999999,232,S55440537,Planet_2820
1.4699999999999998,220,S79564094,Planet_2821
2.6699999999999995,76,S640358517,Planet_2822
0.67,18,S682491,Planet_2823
0.87,354,S430590567,Planet_2824
0.67,587,S64736858,Planet_2825
9.669999999999998,134,Snan,Planet_2826
0.67,84,S386627655,Planet_2827
1.17,32,S146280976,Planet_2828
0.67,211,S394324603,Planet_2829
0.67,217,S220571983,Planet_2830
10.07,518,S464405840,Planet_2831
1.0699999999999998,263,S408380443,Planet_2832
3.27,92,S419954601,Planet_2833
1.7699999999999996,30,S403585118,Planet_2834
0.87,21,S148050431,Planet_2835
3.769999999999999,179,S254241941,Planet_2836
2.5699999999999994,48,S289673491,Planet_2837
1.37,104,S86433449,Planet_2838
0.97,590,S157086922,Planet_2839
2.27,455,S243069479,Planet_2840
0.87,39,S144480871,Planet_2841
0.97,48,S265361101,Planet_2842
1.37,34,S408842762,Planet_2843
2.07,217,S77549396,Planet_2844
1.17,11,S261136679,Planet_2845
1.97,141,S61098813,Planet_2846
3.1699999999999995,583,S139298196,Planet_2847
2.47,417,S245367276,Planet_2848
1.0699999999999998,514,S70553572,Planet_2849
1.27,514,S88334764,Planet_2850
9.769999999999998,199,S428735585,Planet_2851
0.97,635,S31500881,Planet_2852
1.4699999999999998,176,S417762326,Planet_2853
0.77,294,S26419206,Planet_2854
2.1699999999999995,10,S214563193,Planet_2855
0.97,39,S352542468,Planet_2856
2.47,31,S279649049,Planet_2857
2.9699999999999998,622,S33949202,Planet_2858
2.07,361,S141816239,Planet_2859
0.67,182,S343813545,Planet_2860
0.97,27,S57393179,Planet_2861
2.47,59,S322051760,Planet_2862
1.5699999999999998,37,S379746744,Planet_2863
0.87,351,S355793860,Planet_2864
0.77,282,S159190005,Planet_2865
3.0699999999999994,450,S188043641,Planet_2866
1.87,100,S286942673,Planet_2867
2.07,625,S236743275,Planet_2868
2.1699999999999995,152,S161401705,Planet_2869
2.869999999999999,10,S302694875,Planet_2870
2.869999999999999,96,S371856631,Planet_2871
2.27,515,S303256024,Planet_2872
2.5699999999999994,23,S297075867,Planet_2873
5.569999999999999,611,S55997717,Planet_2874
3.5699999999999994,52,S86151914,Planet_2875
1.5699999999999998,165,S245367276,Planet_2876
0.87,263,S279741379,Planet_2877
2.07,20,S243154339,Planet_2878
0.77,590,S436013452,Planet_2879
7.369999999999998,13,Snan,Planet_2880
4.469999999999999,421,S376664521,Planet_2881
1.67,487,S415708374,Planet_2882
2.6699999999999995,307,S343335500,Planet_2883
1.87,21,S19976193,Planet_2884
0.97,11,S76964180,Planet_2885
0.97,327,S273577061,Planet_2886
4.069999999999999,553,S51104452,Planet_2887
0.87,157,S165414546,Planet_2888
1.37,179,S632519156,Planet_2889
2.1699999999999995,226,S25381371,Planet_2890
0.67,36,S79454735,Planet_2891
0.67,101,S297812150,Planet_2892
1.0699999999999998,453,S229066244,Planet_2893
2.5699999999999994,96,S262689575,Planet_2894
1.37,592,S258105174,Planet_2895
2.27,120,S337650124,Planet_2896
16.669999999999998,40,S319462683,Planet_2897
0.77,331,S125421413,Planet_2898
4.869999999999999,220,S471012663,Planet_2899
0.67,306,S165047187,Planet_2900
12.069999999999997,377,S424934357,Planet_2901
4.369999999999999,543,S471012384,Planet_2902
1.97,327,S460361158,Planet_2903
4.769999999999999,48,S36758481,Planet_2904
1.67,16,S294401924,Planet_2905
0.67,426,S165602000,Planet_2906
4.27,192,S268859658,Planet_2907
1.5699999999999998,13,S271997555,Planet_2908
3.0699999999999994,198,S251823163,Planet_2909
2.6699999999999995,466,S447427936,Planet_2910
1.0699999999999998,82,S150899679,Planet_2911
1.5699999999999998,464,S456341802,Planet_2912
15.469999999999995,295,S156495054,Planet_2913
0.87,198,S85262898,Planet_2914
1.97,206,S248024345,Planet_2915
1.7699999999999996,129,S126998169,Planet_2916
3.5699999999999994,265,S16034014,Planet_2917
3.869999999999999,150,S272575844,Planet_2918
0.77,255,S121156812,Planet_2919
2.869999999999999,497,S148008469,Planet_2920
0.77,29,S86433449,Planet_2921
3.869999999999999,51,S344081664,Planet_2922
3.27,548,S111087800,Planet_2923
4.169999999999999,377,S219147916,Planet_2924
1.7699999999999996,114,S399665349,Planet_2925
4.669999999999999,93,S172954369,Planet_2926
3.869999999999999,203,S153289168,Planet_2927
0.67,293,S234928947,Planet_2928
1.37,89,S250188723,Planet_2929
3.369999999999999,50,S333136751,Planet_2930
1.5699999999999998,111,S388799527,Planet_2931
2.1699999999999995,515,S454281030,Planet_2932
0.97,46,S7131321,Planet_2933
2.77,104,S29900813,Planet_2934
6.669999999999998,32,S415692698,Planet_2935
2.869999999999999,69,S281812116,Planet_2936
1.5699999999999998,49,S11518255,Planet_2937
0.97,549,S291040350,Planet_2938
2.77,44,S159503663,Planet_2939
0.77,136,S408191403,Planet_2940
2.1699999999999995,60,S459832522,Planet_2941
1.0699999999999998,65,S649633803,Planet_2942
1.5699999999999998,37,S307809773,Planet_2943
2.37,505,S410036073,Planet_2944
3.1699999999999995,82,S372914091,Planet_2945
1.4699999999999998,125,S334747932,Planet_2946
12.169999999999998,388,S233115563,Planet_2947
0.77,161,S289906273,Planet_2948
1.17,31,S57746634,Planet_2949
0.67,43,S455817128,Planet_2950
5.569999999999999,58,S118820774,Planet_2951
0.77,168,S114318345,Planet_2952
0.77,355,S63835575,Planet_2953
1.37,238,S303319608,Planet_2954
1.27,54,S363549733,Planet_2955
4.369999999999999,98,S266744225,Planet_2956
1.4699999999999998,16,S312545623,Planet_2957
1.87,21,S65890294,Planet_2958
2.9699999999999998,21,S420003567,Planet_2959
1.0699999999999998,36,S53092932,Planet_2960
0.67,582,S157086922,Planet_2961
2.27,219,S181547479,Planet_2962
1.37,91,S440462174,Planet_2963
1.27,16,S76957315,Planet_2964
4.27,281,S156567991,Planet_2965
2.869999999999999,398,S332678520,Planet_2966
4.069999999999999,355,S180760801,Planet_2967
1.0699999999999998,183,S325554331,Planet_2968
2.1699999999999995,21,S370133522,Planet_2969
1.67,357,S63782132,Planet_2970
0.97,518,S48333082,Planet_2971
1.7699999999999996,464,S53569840,Planet_2972
2.37,22,S297962875,Planet_2973
6.869999999999998,102,S357239204,Planet_2974
1.27,70,S362661163,Planet_2975
3.869999999999999,135,S71960105,Planet_2976
2.1699999999999995,279,S39836825,Planet_2977
1.7699999999999996,88,S2027520129,Planet_2978
2.47,49,S25994438,Planet_2979
2.6699999999999995,45,S16917838,Planet_2980
0.67,450,S147372360,Planet_2981
0.67,65,S95618424,Planet_2982
1.37,56,S96202086,Planet_2983
1.37,501,S157008163,Planet_2984
0.87,108,S384827322,Planet_2985
0.67,352,S157272202,Planet_2986
3.4699999999999998,446,S29646757,Planet_2987
1.0699999999999998,113,S389506883,Planet_2988
3.27,140,S165347984,Planet_2989
0.67,131,S107506599,Planet_2990
3.369999999999999,105,S57611256,Planet_2991
1.37,512,S149840891,Planet_2992
2.9699999999999998,34,S348889829,Planet_2993
1.7699999999999996,145,S422046037,Planet_2994
1.27,199,S12880347,Planet_2995
1.0699999999999998,352,S366036174,Planet_2996
1.7699999999999996,115,S127382459,Planet_2997
2.1699999999999995,25,S246895813,Planet_2998
2.37,14,S229047482,Planet_2999
1.37,417,S353129911,Planet_3000
0.67,142,S424782713,Planet_3001
0.77,353,S132021980,Planet_3002
3.27,19,S188589409,Planet_3003
2.869999999999999,20,S12570868,Planet_3004
0.77,65,S188580272,Planet_3005
2.47,57,S97472519,Planet_3006
0.77,19,S214563193,Planet_3007
0.87,436,S183984086,Planet_3008
1.37,155,S418189606,Planet_3009
1.17,37,S374955271,Planet_3010
1.37,407,S355935417,Planet_3011
0.87,24,S281040489,Planet_3012
1.87,458,S77890492,Planet_3013
1.97,285,S64910894,Planet_3014
2.1699999999999995,13,S408130113,Planet_3015
1.37,71,S35400809,Planet_3016
0.77,252,S318705095,Planet_3017
3.9699999999999993,41,S20176336,Planet_3018
1.0699999999999998,21,S359630395,Planet_3019
1.17,414,S224329387,Planet_3020
2.1699999999999995,504,S306349516,Planet_3021
2.07,498,S88138162,Planet_3022
2.5699999999999994,536,S317281689,Planet_3023
1.27,13,S471012023,Planet_3024
1.7699999999999996,73,S67707948,Planet_3025
1.37,85,S201242997,Planet_3026
0.67,16,S390997803,Planet_3027
1.0699999999999998,200,S408191404,Planet_3028
0.67,14,S1797287007,Planet_3029
2.869999999999999,163,S49777149,Planet_3030
1.17,87,S267211065,Planet_3031
0.97,110,S289588769,Planet_3032
2.9699999999999998,188,S269744862,Planet_3033
2.869999999999999,31,S306574570,Planet_3034
1.17,47,S150182413,Planet_3035
1.87,40,S268688836,Planet_3036
0.67,13,S285833451,Planet_3037
2.1699999999999995,121,S453428169,Planet_3038
0.77,31,S456611976,Planet_3039
0.67,81,S431515565,Planet_3040
0.87,92,S399089737,Planet_3041
2.5699999999999994,51,S437229644,Planet_3042
0.67,12,S389198736,Planet_3043
0.87,99,S378726164,Planet_3044
0.87,327,S219463771,Planet_3045
0.97,111,S167688990,Planet_3046
2.5699999999999994,47,S338150022,Planet_3047
15.869999999999996,115,S396742364,Planet_3048
1.0699999999999998,159,S379166346,Planet_3049
0.67,218,S318068535,Planet_3050
0.87,194,S331684556,Planet_3051
1.27,233,S144250882,Planet_3052
0.97,63,S453976070,Planet_3053
0.67,600,S314037933,Planet_3054
0.77,18,S471012467,Planet_3055
1.97,79,S58318574,Planet_3056
2.869999999999999,19,S469970578,Planet_3057
2.869999999999999,88,S220433363,Planet_3058
1.97,28,S67587993,Planet_3059
0.97,17,S150387644,Planet_3060
3.869999999999999,112,S234968549,Planet_3061
1.97,64,S53670671,Planet_3062
1.4699999999999998,29,S428832332,Planet_3063
1.0699999999999998,116,S72578769,Planet_3064
0.77,23,S1455907039,Planet_3065
6.069999999999999,44,S355061271,Planet_3066
1.17,111,S65406275,Planet_3067
1.87,151,S144205041,Planet_3068
0.97,118,S355793860,Planet_3069
0.87,456,S289706625,Planet_3070
1.27,596,S170766454,Planet_3071
1.4699999999999998,137,S142439879,Planet_3072
9.369999999999996,217,S150785249,Planet_3073
1.7699999999999996,111,S22750743,Planet_3074
0.67,437,S3882477,Planet_3075
0.87,16,S73499040,Planet_3076
1.4699999999999998,50,S105999792,Planet_3077
3.669999999999999,313,S153498031,Planet_3078
0.67,378,S415843217,Planet_3079
6.669999999999998,208,S32636530,Planet_3080
2.1699999999999995,56,S444385201,Planet_3081
2.5699999999999994,85,S80256268,Planet_3082
1.7699999999999996,25,S514062507,Planet_3083
0.77,340,S1544160,Planet_3084
1.0699999999999998,61,S30199562,Planet_3085
5.469999999999999,588,S67655714,Planet_3086
1.37,472,S116417668,Planet_3087
1.4699999999999998,157,S118486580,Planet_3088
9.669999999999998,313,S269885278,Planet_3089
2.9699999999999998,638,S351604689,Planet_3090
2.27,428,S346897967,Planet_3091
0.67,328,S311069416,Planet_3092
2.869999999999999,400,S167756732,Planet_3093
0.77,163,S10352491,Planet_3094
2.07,11,S9455086,Planet_3095
1.37,588,S146538232,Planet_3096
2.37,379,S384491142,Planet_3097
0.97,224,S420658458,Planet_3098
1.7699999999999996,505,S243069479,Planet_3099
1.0699999999999998,14,S407591297,Planet_3100
0.77,92,S299127241,Planet_3101
0.97,69,S13060575,Planet_3102
2.37,499,S377415363,Planet_3103
0.87,135,S425283213,Planet_3104
0.77,278,S393672713,Planet_3105
3.769999999999999,582,S201169126,Planet_3106
0.67,482,S434130008,Planet_3107
3.27,409,S368607344,Planet_3108
1.4699999999999998,144,S23257970,Planet_3109
9.07,472,S242189360,Planet_3110
0.67,57,S247439806,Planet_3111
2.27,264,S262039241,Planet_3112
0.77,85,S459826435,Planet_3113
2.869999999999999,439,S192468220,Planet_3114
0.87,19,S274545692,Planet_3115
1.17,20,S72588532,Planet_3116
2.869999999999999,345,S38838329,Planet_3117
0.97,329,S441420236,Planet_3118
1.4699999999999998,269,S72814920,Planet_3119
2.1699999999999995,195,S98796342,Planet_3120
1.0699999999999998,146,S130645573,Planet_3121
1.7699999999999996,137,S285972083,Planet_3122
0.77,308,S322347050,Planet_3123
1.5699999999999998,288,S12421862,Planet_3124
3.1699999999999995,49,S152854209,Planet_3125
1.67,624,S366684609,Planet_3126
0.87,67,S3657911,Planet_3127
0.67,17,S154874920,Planet_3128
1.0699999999999998,171,S146819340,Planet_3129
3.27,12,S17808034,Planet_3130
1.87,40,S385109163,Planet_3131
0.77,223,S70219870,Planet_3132
4.569999999999999,293,S140045538,Planet_3133
2.07,113,S270415707,Planet_3134
0.77,13,S257505374,Planet_3135
3.5699999999999994,63,S160536086,Planet_3136
0.77,103,S290716990,Planet_3137
0.97,193,S17558287,Planet_3138
2.27,179,S441120034,Planet_3139
0.97,451,S320333528,Planet_3140
1.0699999999999998,101,S214913775,Planet_3141
0.97,18,S229145550,Planet_3142
1.97,82,S101101072,Planet_3143
5.569999999999999,370,S185284200,Planet_3144
0.77,613,S44764568,Planet_3145
0.67,250,S91210226,Planet_3146
5.769999999999999,322,S403799988,Planet_3147
2.47,133,S259291108,Planet_3148
3.369999999999999,61,S6677245,Planet_3149
2.07,56,S219223742,Planet_3150
0.97,445,S9429367,Planet_3151
0.77,254,S29495621,Planet_3152
2.27,10,S156641715,Planet_3153
0.67,79,S381316671,Planet_3154
2.47,11,S241940434,Planet_3155
5.569999999999999,22,S326927305,Planet_3156
2.27,37,S297175954,Planet_3157
0.67,12,S22970702,Planet_3158
0.67,25,S320847025,Planet_3159
3.769999999999999,32,S354670806,Planet_3160
1.4699999999999998,88,S318025884,Planet_3161
2.1699999999999995,87,S427555426,Planet_3162
0.97,374,S159746875,Planet_3163
1.4699999999999998,501,S22147322,Planet_3164
0.97,216,S119985831,Planet_3165
1.0699999999999998,24,S416594571,Planet_3166
1.97,102,S404476412,Planet_3167
0.97,395,S424940697,Planet_3168
1.87,81,S331609888,Planet_3169
1.0699999999999998,459,S441119035,Planet_3170
1.0699999999999998,431,S236378867,Planet_3171
0.87,232,S508850829,Planet_3172
1.4699999999999998,60,S233635503,Planet_3173
1.27,316,S302082559,Planet_3174
1.7699999999999996,638,S284292958,Planet_3175
6.069999999999999,78,S142937186,Planet_3176
13.869999999999996,297,S1992325965,Planet_3177
1.37,412,S422206032,Planet_3178
1.97,19,S322777782,Planet_3179
1.27,37,S333113604,Planet_3180
3.1699999999999995,39,S286763141,Planet_3181
2.37,231,S165916579,Planet_3182
9.669999999999998,303,S287488930,Planet_3183
3.1699999999999995,20,S219085795,Planet_3184
0.87,168,S405376575,Planet_3185
1.7699999999999996,17,S436248822,Planet_3186
5.669999999999999,32,S447764108,Planet_3187
2.1699999999999995,311,S454639958,Planet_3188
9.869999999999996,492,S266809077,Planet_3189
1.87,283,S101722543,Planet_3190
0.67,73,S172607904,Planet_3191
2.1699999999999995,612,S358290716,Planet_3192
1.0699999999999998,17,S23270430,Planet_3193
0.67,191,S437059374,Planet_3194
2.5699999999999994,99,S471011155,Planet_3195
1.0699999999999998,186,S286636275,Planet_3196
0.97,65,S310000679,Planet_3197
2.27,15,S301564622,Planet_3198
8.169999999999998,276,S202276997,Planet_3199
1.97,519,S440859011,Planet_3200
3.1699999999999995,51,S311069416,Planet_3201
0.87,53,S279859945,Planet_3202
1.27,60,S289906273,Planet_3203
1.37,318,S270259954,Planet_3204
0.87,212,S46958141,Planet_3205
2.5699999999999994,23,S197602069,Planet_3206
5.269999999999999,33,S131001807,Planet_3207
3.0699999999999994,74,S303297349,Planet_3208
2.6699999999999995,71,S79611981,Planet_3209
0.97,12,S421472503,Planet_3210
0.67,26,S261275274,Planet_3211
1.37,82,S310381204,Planet_3212
3.669999999999999,173,S410441676,Planet_3213
1.5699999999999998,484,S272232401,Planet_3214
1.87,239,S178078333,Planet_3215
0.67,111,S71561609,Planet_3216
0.97,152,S270458066,Planet_3217
1.97,20,S55857787,Planet_3218
1.37,143,S469974177,Planet_3219
3.27,74,S118079187,Planet_3220
1.0699999999999998,134,S453303407,Planet_3221
1.17,399,S29168887,Planet_3222
1.87,394,S230231375,Planet_3223
1.0699999999999998,120,S370955883,Planet_3224
4.469999999999999,517,S287849681,Planet_3225
1.37,217,S403907527,Planet_3226
4.469999999999999,394,S286925748,Planet_3227
4.27,184,S21322936,Planet_3228
1.4699999999999998,473,S243069479,Planet_3229
1.4699999999999998,330,S79454735,Planet_3230
0.97,349,S158569948,Planet_3231
2.869999999999999,18,S114948814,Planet_3232
2.6699999999999995,295,S149855763,Planet_3233
1.27,175,S219223742,Planet_3234
2.9699999999999998,204,S66320112,Planet_3235
2.5699999999999994,61,S324608535,Planet_3236
2.07,301,S367705255,Planet_3237
3.27,20,S446170645,Planet_3238
1.87,269,S118585685,Planet_3239
2.77,13,S71094440,Planet_3240
0.87,59,S240153097,Planet_3241
1.4699999999999998,58,S281738302,Planet_3242
1.37,249,S24592444,Planet_3243
1.27,160,S387518186,Planet_3244
1.67,35,S233435605,Planet_3245
2.1699999999999995,80,S53211475,Planet_3246
0.67,14,S265488188,Planet_3247
11.469999999999995,13,S105134131,Planet_3248
0.77,34,S450322924,Planet_3249
3.669999999999999,125,S21113446,Planet_3250
1.0699999999999998,14,S389658692,Planet_3251
2.1699999999999995,128,S80158129,Planet_3252
0.87,93,S319555654,Planet_3253
7.969999999999998,441,S34579372,Planet_3254
0.87,41,S379166346,Planet_3255
1.5699999999999998,250,S416519074,Planet_3256
1.37,221,S284794221,Planet_3257
2.77,26,S272594729,Planet_3258
0.67,59,S191437754,Planet_3259
0.67,103,S441507746,Planet_3260
2.1699999999999995,416,S405006176,Planet_3261
2.37,136,S49922743,Planet_3262
2.47,403,S150226696,Planet_3263
3.769999999999999,449,S234501204,Planet_3264
1.97,208,S176941311,Planet_3265
0.87,63,S167814656,Planet_3266
1.17,167,S44577693,Planet_3267
1.7699999999999996,24,S415008569,Planet_3268
2.77,475,S142086813,Planet_3269
2.869999999999999,35,S278182907,Planet_3270
0.97,291,S124232871,Planet_3271
1.4699999999999998,95,S17145415,Planet_3272
2.6699999999999995,142,S40673869,Planet_3273
1.4699999999999998,84,S29727593,Planet_3274
1.27,535,S172278724,Planet_3275
1.0699999999999998,397,S326205407,Planet_3276
0.67,638,S68246758,Planet_3277
3.0699999999999994,29,S160888288,Planet_3278
1.37,259,S232667148,Planet_3279
1.97,28,S61110114,Planet_3280
16.47,154,S144400022,Planet_3281
12.069999999999997,311,S274545692,Planet_3282
1.17,254,S413248763,Planet_3283
1.27,561,S257393898,Planet_3284
7.769999999999999,571,S58971112,Planet_3285
1.7699999999999996,24,S270577175,Planet_3286
1.4699999999999998,135,S129738646,Planet_3287
2.869999999999999,245,S229676988,Planet_3288
10.769999999999998,444,S311649327,Planet_3289
11.269999999999998,573,S113403971,Planet_3290
10.57,213,S441697774,Planet_3291
14.169999999999996,439,S262689575,Planet_3292
1.87,567,S120395704,Planet_3293
0.97,595,S257022710,Planet_3294
1.0699999999999998,410,S359676790,Planet_3295
0.97,26,S125250745,Planet_3296
1.27,526,S301092256,Planet_3297
3.1699999999999995,316,S385254626,Planet_3298
2.5699999999999994,20,S129784851,Planet_3299
3.9699999999999993,29,S169304560,Planet_3300
0.97,48,S377227655,Planet_3301
0.97,237,S35055332,Planet_3302
0.97,536,S224222042,Planet_3303
1.67,129,S256517649,Planet_3304
2.77,37,S352402781,Planet_3305
1.27,240,S453833488,Planet_3306
1.87,573,S233342788,Planet_3307
3.869999999999999,608,S418581726,Planet_3308
1.67,187,S27304566,Planet_3309
1.67,149,S224222042,Planet_3310
2.47,212,S363838130,Planet_3311
1.27,433,S286841869,Planet_3312
2.37,144,S24952049,Planet_3313
10.169999999999998,310,S422847367,Planet_3314
0.67,24,S36853511,Planet_3315
1.0699999999999998,78,S403282170,Planet_3316
1.87,101,S297138738,Planet_3317
2.37,37,S66653445,Planet_3318
1.5699999999999998,394,S363549734,Planet_3319
0.67,570,S230599898,Planet_3320
1.5699999999999998,23,S326202925,Planet_3321
2.27,22,S44180973,Planet_3322
0.77,322,S147794951,Planet_3323
1.27,561,S154385728,Planet_3324
1.27,229,S238870740,Planet_3325
0.77,440,S282120414,Planet_3326
1.4699999999999998,177,S219234987,Planet_3327
5.869999999999999,107,S118608254,Planet_3328
0.67,464,S197146229,Planet_3329
1.97,15,S264992033,Planet_3330
0.77,341,S118882363,Planet_3331
1.87,128,S6737561,Planet_3332
2.27,310,S334802883,Planet_3333
0.97,503,S79660594,Planet_3334
1.87,170,S11518255,Planet_3335
3.0699999999999994,111,S277913391,Planet_3336
2.27,15,S177638351,Planet_3337
0.87,10,S86876075,Planet_3338
2.1699999999999995,388,S291836643,Planet_3339
3.769999999999999,15,S434100291,Planet_3340
0.67,89,S155896956,Planet_3341
2.27,556,S20905543,Planet_3342
1.7699999999999996,421,S323727443,Planet_3343
1.5699999999999998,15,S72599316,Planet_3344
0.97,137,S441804568,Planet_3345
0.87,339,S100800733,Planet_3346
0.97,434,S198381445,Planet_3347
3.9699999999999993,515,S393883284,Planet_3348
2.6699999999999995,213,S146501718,Planet_3349
1.87,101,S297025496,Planet_3350
0.77,75,S278779899,Planet_3351
1.27,274,S27964220,Planet_3352
2.6699999999999995,54,S265130794,Planet_3353
1.27,331,S122549711,Planet_3354
2.37,362,S139638207,Planet_3355
0.97,107,S671714237,Planet_3356
1.17,102,S358290735,Planet_3357
2.47,24,Snan,Planet_3358
0.87,169,S17003109,Planet_3359
1.97,101,S325095105,Planet_3360
2.27,33,S287849681,Planet_3361
6.369999999999998,576,S85334035,Planet_3362
2.07,406,S25422091,Planet_3363
1.17,34,S158917706,Planet_3364
3.0699999999999994,74,S240617731,Planet_3365
2.27,407,S441804565,Planet_3366
0.87,34,S59476871,Planet_3367
1.0699999999999998,254,S125884499,Planet_3368
2.5699999999999994,95,S468986279,Planet_3369
1.4699999999999998,503,S257798327,Planet_3370
2.47,168,S52217325,Planet_3371
0.97,190,S286069970,Planet_3372
1.0699999999999998,16,S180030300,Planet_3373
0.97,23,S5906850,Planet_3374
1.67,105,S402137342,Planet_3375
2.5699999999999994,31,S240153098,Planet_3376
0.87,493,S7150142,Planet_3377
0.77,206,S20204058,Planet_3378
1.0699999999999998,268,S35761475,Planet_3379
2.1699999999999995,140,S434206698,Planet_3380
0.97,94,S420470815,Planet_3381
1.17,378,S21720503,Planet_3382
1.67,206,S68340481,Planet_3383
1.27,32,S52687259,Planet_3384
2.07,10,S57663704,Planet_3385
1.4699999999999998,155,S259589304,Planet_3386
0.87,82,S419942387,Planet_3387
2.07,119,S77549396,Planet_3388
0.67,303,S348837162,Planet_3389
1.37,31,S340807280,Planet_3390
1.0699999999999998,189,S77171477,Planet_3391
0.87,510,S443673580,Planet_3392
1.67,25,S170313833,Planet_3393
0.97,108,S384820235,Planet_3394
4.669999999999999,80,S202467073,Planet_3395
0.77,14,S435204637,Planet_3396
1.27,76,S256097450,Planet_3397
1.7699999999999996,25,S91210226,Planet_3398
1.7699999999999996,70,S179348425,Planet_3399
3.0699999999999994,31,S5656273,Planet_3400
1.27,252,S66320112,Planet_3401
0.87,62,S347509984,Planet_3402
2.37,373,S302188141,Planet_3403
1.27,40,S233190504,Planet_3404
0.77,90,S168975758,Planet_3405
0.67,72,S245325810,Planet_3406
6.769999999999999,302,S216840997,Planet_3407
0.77,423,S142456308,Planet_3408
0.67,347,S12863257,Planet_3409
1.87,17,S213041474,Planet_3410
8.269999999999998,17,S212984956,Planet_3411
1.37,423,S415843217,Planet_3412
0.77,261,S333113604,Planet_3413
1.67,638,S350166984,Planet_3414
1.87,407,S176542016,Planet_3415
2.869999999999999,472,S292987389,Planet_3416
1.27,68,S229459070,Planet_3417
2.5699999999999994,388,S415733167,Planet_3418
2.869999999999999,203,S178078333,Planet_3419
1.17,191,S319613729,Planet_3420
0.77,176,S24952049,Planet_3421
0.97,423,S234501204,Planet_3422
0.77,89,S353440749,Planet_3423
0.97,196,S111280494,Planet_3424
1.4699999999999998,194,S327701104,Planet_3425
1.27,52,S270468250,Planet_3426
0.87,93,S99837626,Planet_3427
1.7699999999999996,210,S286946484,Planet_3428
2.27,134,S395744004,Planet_3429
0.97,430,S354430548,Planet_3430
1.27,10,S60716321,Planet_3431
7.069999999999999,107,S247985093,Planet_3432
1.37,253,S261135533,Planet_3433
4.469999999999999,10,S120454069,Planet_3434
3.1699999999999995,332,S197146239,Planet_3435
3.1699999999999995,45,S193607307,Planet_3436
3.9699999999999993,56,S372682437,Planet_3437
7.769999999999999,545,S69048221,Planet_3438
0.87,377,S29741100,Planet_3439
0.87,162,S458457378,Planet_3440
0.77,129,S110220637,Planet_3441
2.5699999999999994,12,S151300352,Planet_3442
2.77,161,S282557080,Planet_3443
1.7699999999999996,33,S298434278,Planet_3444
1.97,338,S55745883,Planet_3445
2.07,22,Snan,Planet_3446
0.77,299,S178805087,Planet_3447
2.9699999999999998,53,S275218863,Planet_3448
2.869999999999999,546,S427580190,Planet_3449
1.97,632,S390692143,Planet_3450
5.669999999999999,81,S140998116,Planet_3451
0.77,202,S60716322,Planet_3452
2.9699999999999998,12,S172107518,Planet_3453
3.669999999999999,60,S32268776,Planet_3454
15.269999999999996,431,S85334035,Planet_3455
1.27,233,S51443167,Planet_3456
1.87,12,S154341239,Planet_3457
4.969999999999999,493,S441562854,Planet_3458
2.5699999999999994,241,S24053447,Planet_3459
0.87,15,S73232846,Planet_3460
4.369999999999999,102,S452763353,Planet_3461
4.27,278,S180262572,Planet_3462
2.27,278,S26702488,Planet_3463
1.37,575,S30175418,Planet_3464
1.4699999999999998,133,S460067872,Planet_3465
13.169999999999996,267,S70553572,Planet_3466
2.37,45,S421608772,Planet_3467
