planet_radius,Period(Days),host_star_id,planet_name,contrast,planet_type,angular_separation,orbital_radius,eff_orbital_radius
1.17,65,S281371481,Planet_7361,3.0920435407832154e-08,venuses,0.0005069881364183552,0.3195359172225379,0.609547138184971
0.97,429,S325491059,Planet_7362,3.6865179833045047e-10,mercuries,0.018880643016214387,1.0017577147488874,0.2072753064568512
2.07,85,S50616953,Planet_7363,3.29852266134822e-08,neptunes,0.003022664169446199,0.3260420815788747,0.04131291216868278
1.7699999999999996,602,S293117088,Planet_7364,3.226895284246431e-09,neptunes,0.016552398846760318,0.9221002401235735,0.011232821127726214
1.5699999999999998,71,S248909292,Planet_7365,2.8153981026840236e-08,neptunes,0.003007398465768223,0.3167952376113644,0.10920102822533642
6.469999999999999,69,S50284634,Planet_7366,6.174295183625872e-08,hot_jupiters,0.0071489389122713805,0.2692713243028353,0.017348197562515915
0.87,168,S53250605,Planet_7367,5.106717180396465e-09,frozen_planets,0.004770122668891722,0.5471320438800248,37.02055862677197
1.7699999999999996,470,S186874752,Planet_7368,4.0099197848773e-09,neptunes,0.019814709214930722,0.9687693151233271,0.0429581255999172
2.869999999999999,453,S51776589,Planet_7369,6.71820128870158e-09,neptunes,0.012741719393444347,1.0804494867074705,0.34039130758528124
8.569999999999999,171,S148337392,Planet_7370,5.293582978289063e-08,hot_jupiters,0.002115499734538348,0.5204809634907395,0.05824574664012549
10.07,246,S55598244,Planet_7371,5.4028269631650226e-08,hot_jupiters,0.015007247183007973,0.6621419621363323,0.06281489242887255
1.5699999999999998,11,S53569840,Planet_7372,3.670700184009015e-07,neptunes,0.0006966197753999708,0.09055880103479538,0.05107114342837485
0.97,23,S322736681,Planet_7373,3.307963571064487e-09,mercuries,0.007970458128253638,0.11278749723567687,0.0017680068557975016
1.0699999999999998,21,S34507428,Planet_7374,4.290807341392048e-09,mercuries,0.0013059690738638806,0.1525492414855954,0.36023997823263426
3.9699999999999993,569,S241067235,Planet_7375,3.2720776606265794e-09,neptunes,0.0019697764531695265,1.3482890813916557,0.8566989230297178
0.97,16,S234350325,Planet_7376,2.3650852659561994e-08,mercuries,0.0023384752448554736,0.12275321026637596,0.08248269630812824
3.27,417,S245873777,Planet_7377,1.1974179755281415e-08,neptunes,0.022823428815134852,1.0662345099503443,429.9697284825757
1.4699999999999998,369,S141952141,Planet_7378,5.475651139028325e-09,venuses,0.010503604980882118,1.0101652333468025,0.77290432932605
2.5699999999999994,221,S84584165,Planet_7379,1.5261754113226543e-08,neptunes,0.01690441296182622,0.5721751214741242,0.02513852405068492
1.87,481,S96327995,Planet_7380,4.099327487467957e-09,neptunes,0.024274803628145374,1.0655749597054749,0.17258102504658077
1.37,185,S415680115,Planet_7381,1.6294316787446704e-09,mercuries,5.52197473623966e-05,0.579599959072404,0.14231605700503736
0.77,34,S97488127,Planet_7382,4.686681829336824e-09,mercuries,0.0030731131176027046,0.16843049675117355,0.00939208793876802
0.77,300,S76960978,Planet_7383,2.46303746081909e-09,venuses,0.01575473935736241,0.8591279267054056,0.5891782706337167
1.37,16,S392694197,Planet_7384,6.619122595421641e-08,mercuries,0.0009465955626055728,0.10596072804921412,0.010305653523258927
3.27,13,S1043986,Planet_7385,8.780804794913971e-07,neptunes,0.0024956804986401705,0.10788409848629925,0.12138133073463912
0.97,167,S442512829,Planet_7386,5.440465528240818e-10,mercuries,0.002732585727362691,0.49441065919791716,0.03957041684276013
2.97,46,S302790649,Planet_7387,7.920108939613304e-08,neptunes,0.006773094594956254,0.32171347310539644,9.62051164370554
2.5699999999999994,153,S435926536,Planet_7388,2.771494450108557e-08,neptunes,0.0030900379047257903,0.554182210569463,0.673036652344595
2.97,192,S85320853,Planet_7389,2.2158339610843135e-08,neptunes,0.030763535365484672,0.7195154864498154,0.04775941326227137
5.969999999999999,52,S188837033,Planet_7390,6.879773192851667e-07,neptunes,0.003648122084633283,0.20534987785866063,0.0057280098214080154
1.67,61,S422484568,Planet_7391,4.849276096957728e-08,neptunes,0.004893524039488075,0.26046864095827965,0.02840114919338842
3.1699999999999995,267,S33492996,Planet_7392,1.0107695917905707e-08,neptunes,0.0287645666984627,0.9070334467043871,4.1320531947689325
3.0699999999999994,161,S1731874032,Planet_7393,4.207410095013018e-08,neptunes,0.0054953953730748645,0.48110386584349946,0.02987957695490614
3.0699999999999994,541,S297961458,Planet_7394,4.756181870136377e-09,neptunes,0.0605319175173792,1.1138996699485486,0.10543572796452329
1.7699999999999996,59,S91029488,Planet_7395,2.5609806320156203e-08,neptunes,0.0022288907868189133,0.32570724740225393,1.2283830514706404
0.67,29,S152869724,Planet_7396,5.602426544782814e-09,mercuries,0.003224870205799586,0.14668894178253128,0.006798757816335106
0.67,11,S189576919,Planet_7397,1.2512925852422999e-08,mercuries,0.0002127276226449257,0.10445358139741683,0.3534636143464298
1.0699999999999998,123,S283889641,Planet_7398,1.1913892356132518e-08,venuses,0.008593259847899153,0.4843046704348918,0.5839329809758365
7.969999999999998,613,S44453366,Planet_7399,1.8204235099845148e-08,hot_jupiters,0.0005629259262532164,1.2539321716804357,0.20475656393009162
0.67,587,S135232258,Planet_7400,2.1492207115462418e-10,mercuries,0.04430881747677838,0.891215140286963,0.009279712973766242
0.67,529,S166001054,Planet_7401,3.406449186662291e-11,mercuries,0.02233786097584056,1.0777368051129386,0.07681743213513277
6.169999999999999,588,S123366965,Planet_7402,1.1873530853680368e-08,hot_jupiters,0.0058708682708646315,0.8131422893681164,0.00555623475123607
0.97,36,S310526844,Planet_7403,3.4950890021800257e-09,mercuries,0.005014379783810631,0.17670243409292136,0.013603089960094364
1.87,18,S257401445,Planet_7404,2.5344668075761645e-07,neptunes,0.0003866282894750893,0.12929430251034568,0.07217628367319584
3.869999999999999,411,S420287111,Planet_7405,1.1131263986348979e-08,neptunes,0.00013717287327618026,0.9643267165859277,0.1356918579513485
1.4699999999999998,30,S455681786,Planet_7406,1.9550483444687564e-08,mercuries,0.0033907413654720984,0.18944867393383102,0.319121483755446
2.1699999999999995,430,S60992062,Planet_7407,1.41273880978251e-09,neptunes,0.0005522682529299613,1.1280495375617856,2.592317181584246
0.77,216,S290001300,Planet_7408,5.030985805056023e-10,mercuries,0.009317615624628748,0.5846084523893096,0.04222760342772483
0.97,602,S38499618,Planet_7409,1.0930191486923581e-10,mercuries,0.025579730811443345,1.2677077071665566,0.2654529314783473
1.67,583,S389301061,Planet_7410,2.332650563051913e-09,neptunes,0.009017585342071591,1.2065078309724653,0.13089089445771768
0.67,22,S307569010,Planet_7411,3.8220318406974836e-08,frozen_planets,0.0009959779310295587,0.14274657831289378,5.50954458473098
0.77,150,S396915247,Planet_7412,2.098647842632701e-09,frozen_planets,0.02319173530135752,0.6619695870407766,7.227743695110904
1.4699999999999998,155,S450335187,Planet_7413,3.1003142268636277e-09,mercuries,0.0031748792076540457,0.5290943707235731,0.2502720601460213
1.27,20,S68075160,Planet_7414,4.8089442347882675e-08,mercuries,0.0017827562013524663,0.11446501444384942,0.004707269575292614
0.77,188,S82285488,Planet_7415,1.5000171447651845e-10,mercuries,0.016446010902611614,0.6188972150108907,0.3180704492707527
0.77,188,S247954268,Planet_7416,8.25977996719975e-10,mercuries,0.006123398936499209,0.5729618832293926,0.12078887795905534
2.27,462,S119738025,Planet_7417,2.8562510016242562e-09,neptunes,0.02807603651994079,0.9973010177605101,0.0931498190065323
1.97,11,S467753728,Planet_7418,4.969969945298358e-07,neptunes,0.0012836750299864176,0.101644694999417,0.2503081183941114
1.37,59,S134352603,Planet_7419,6.578593229890006e-08,venuses,0.006544084327181959,0.29804578088659733,0.4418711635350679
7.469999999999999,63,S268751690,Planet_7420,7.28699055722065e-08,hot_jupiters,0.006425125505719079,0.24960873505229147,0.011296461294523176
0.87,389,S229690324,Planet_7421,6.485636757526543e-10,mercuries,0.030710806314733295,0.7535214096970488,0.017190063056436725
9.669999999999998,294,S38965821,Planet_7422,1.002484553596158e-07,hot_jupiters,0.002800626024021952,0.7980316204921092,0.243938566927592
3.9699999999999993,372,S106751922,Planet_7423,2.6860037323911817e-08,neptunes,0.02657292540391758,0.8038972233004831,0.02688613674673648
1.4699999999999998,304,S149497015,Planet_7424,1.9115164286298e-09,mercuries,0.0018427603062389352,0.753627569816301,0.08725817657446186
3.27,513,S9455086,Planet_7425,1.3297851125115865e-08,neptunes,0.03146230813453428,1.0568328283753743,0.050487056843307586
5.669999999999999,171,S98306472,Planet_7426,2.0810974589453376e-08,neptunes,0.0011645904601505605,0.771273822236051,15.842656023892646
3.1699999999999995,16,S17336696,Planet_7427,7.208804485304641e-07,neptunes,0.0022810577656776857,0.11896508713471127,0.07744303391919777
0.67,62,S373191488,Planet_7428,2.350780842117556e-09,mercuries,0.006616039225576846,0.23869139034224687,0.0074567525193908945
0.67,57,S144219989,Planet_7429,9.496444111862765e-09,frozen_planets,0.0015715767467445983,0.34235133085647723,2.978443503603361
2.27,37,S53178075,Planet_7430,1.6832292912129956e-07,neptunes,0.0034539898494430924,0.20456314749394627,0.11814374479595104
2.27,60,S321101449,Planet_7431,8.600084910138099e-08,neptunes,0.004555091008670874,0.2501021619694698,0.0161518232031014
1.4699999999999998,329,S430173956,Planet_7432,6.683906067576044e-10,mercuries,0.009214950306648026,0.8729772609267832,0.3963237907901
0.97,43,S71213618,Planet_7433,6.728375624993089e-09,mercuries,0.001614903517880326,0.23831572005619275,0.2353490894269441
0.77,24,S324400237,Planet_7434,2.138193196326696e-09,mercuries,0.00379498895485001,0.1256512192458045,0.0035818451009071526
4.869999999999999,21,S392755236,Planet_7435,1.193941107598699e-06,neptunes,0.0025990830081047,0.1290382201400124,0.014943585890823738
0.77,94,S443029383,Planet_7436,2.310934249336172e-09,mercuries,0.0068009019566386735,0.2629286527603167,0.002735535360908232
0.97,73,S122505766,Planet_7437,5.6589554363304014e-09,mercuries,0.00476315222427222,0.2789499086997187,0.014269067934098366
2.6699999999999995,420,S409308138,Planet_7438,8.485553623764652e-09,neptunes,0.016162270802630392,0.8298525980404513,0.022715229846719122
0.87,52,S437695779,Planet_7439,1.8291034862856663e-08,frozen_planets,0.006877886093952182,0.30900430876101903,1.8482918614704387
1.37,157,S1551165177,Planet_7440,2.500620074538011e-09,mercuries,0.011701479133853263,0.48303369694158826,0.02574985031448013
2.6699999999999995,328,Snan,Planet_7441,6.6643002937344815e-09,neptunes,0.014044222179142534,0.7848621874619509,0.06121859694508443
15.569999999999997,203,S238870740,Planet_7442,2.13379924689152e-07,hot_jupiters,0.021525595248140215,0.6161673623473923,0.12301028287243908
2.77,356,S177927950,Planet_7443,9.768252316038792e-09,neptunes,0.029271901403536207,0.6767958661106906,0.008608491979139698
0.97,318,S266815603,Planet_7444,4.992289804885593e-10,mercuries,0.01355507913908092,0.7602445134759331,0.03618951362511688
1.5699999999999998,170,S199574208,Planet_7445,1.16065858285284e-08,neptunes,0.008552055013266967,0.4009354244205343,0.0039029195113087513
1.0699999999999998,398,S427238624,Planet_7446,2.742171509635348e-09,venuses,0.004596622992018175,0.9965350264422367,0.45239950221169595
0.67,279,Snan,Planet_7447,2.338421384069638e-10,mercuries,0.012608147021590379,0.7046070423112235,0.054958762464282905
0.87,268,S292987389,Planet_7448,8.025235252706984e-10,mercuries,0.0005450735440592012,0.6733819064096648,0.04171478392683414
1.97,70,S156986186,Planet_7449,4.2862719402081575e-08,neptunes,0.002296746102273628,0.32863063785125485,0.23533629674871764
1.27,614,S441285430,Planet_7450,1.319636054147397e-09,frozen_planets,0.0006207900190088502,1.5391309303841436,5.718960145218806
1.0699999999999998,26,S466779616,Planet_7451,1.9152337432201423e-08,mercuries,0.008408739015981477,0.15059781371264258,0.03827469783219918
7.369999999999998,34,S72912748,Planet_7452,6.613726638843004e-07,hot_jupiters,0.0006045672595260524,0.18070239210371286,0.025140066294375808
12.069999999999997,399,S165322022,Planet_7453,6.091867414211157e-08,hot_jupiters,0.022583837634922013,1.0278508750236646,0.4502079436997513
5.569999999999999,525,S233506486,Planet_7454,3.3735628326498616e-08,neptunes,0.027622755083810117,1.0526975144930923,0.06072348445172757
1.5699999999999998,15,S367791607,Planet_7455,2.5099016282998557e-07,neptunes,0.0010152891292780329,0.10518284617001027,0.013513931250073686
8.169999999999998,585,S260266504,Planet_7456,4.282759023945976e-08,gas_giants,0.01512346081696722,1.4156079476813004,4.1278108434317655
1.67,549,S292319568,Planet_7457,1.2877782668843614e-09,neptunes,0.010984624600598222,1.1394447611566196,0.129746047360667
5.169999999999999,282,S172622384,Planet_7458,1.1634207404684741e-07,neptunes,0.014765962795929441,0.560548036094812,0.006440951896790904
2.07,12,S377041106,Planet_7459,3.3101935003126195e-07,neptunes,0.0022105719516529675,0.10154201816420101,0.16246341660738434
0.77,73,S369102387,Planet_7460,1.1755952744230472e-08,venuses,0.0068282756135785595,0.3486245935083076,0.8598787737741249
2.869999999999999,90,S201236480,Planet_7461,7.869700160839473e-08,neptunes,0.0077411555734578875,0.34992631276359015,0.05363668012657095
2.27,136,S48536669,Planet_7462,3.18731790025075e-08,neptunes,0.004112196833557484,0.4436840713479692,0.056653463877654735
0.77,70,S401781000,Planet_7463,2.9902990683212135e-09,mercuries,0.006962320743207139,0.2965417582829422,0.037513886077891787
4.569999999999999,370,S316972142,Planet_7464,1.8067749726746668e-08,neptunes,0.021901967057172848,0.7837689600885291,0.02731227779166607
1.27,27,S362062407,Planet_7465,2.6932589484801784e-08,mercuries,1.4317813239959876e-05,0.15346246414005635,0.016174915776416342
2.77,130,S459762337,Planet_7466,3.441822540177564e-08,neptunes,0.010306845061374756,0.5045863139330363,0.6129101180256168
1.97,15,S404156386,Planet_7467,1.44113373989417e-07,neptunes,0.0019743141126809037,0.10388576305276274,0.009393844427193612
1.27,417,S100676732,Planet_7468,2.9803673679117583e-10,mercuries,0.006694695325748889,0.9092170288249971,0.060968031695287285
2.27,76,S434187831,Planet_7469,5.036000744027033e-08,neptunes,0.00043349658241245036,0.28138007513285707,0.007818117970438092
1.4699999999999998,11,S18065818,Planet_7470,2.8548618475177298e-08,mercuries,0.0018692678404407701,0.0832867629385905,0.010244871518831095
1.4699999999999998,11,S73764350,Planet_7471,1.595728108425329e-07,earths,6.024515366950062e-05,0.115298876032477,1.1159156437797453
1.67,27,S264985536,Planet_7472,1.9035907134882935e-07,neptunes,0.003979922422106728,0.1279348089362144,0.0030787260657197286
0.77,420,S70914225,Planet_7473,1.9068029365524542e-10,mercuries,0.03423913127193192,1.1191588775391703,0.014425146738494352
3.1699999999999995,492,S183712939,Planet_7474,8.452963763330137e-09,neptunes,0.027059196668318557,1.0082746841843042,0.0657241754471399
0.67,42,S276855687,Planet_7475,8.821483655841177e-09,earths,0.005023111793989145,0.22356990159278448,1.0360983320832116
2.869999999999999,124,S140337915,Planet_7476,4.319361560656661e-08,neptunes,0.006258471496257753,0.4074567470717668,0.027666595377348786
2.47,373,S145015441,Planet_7477,8.339877980429763e-09,neptunes,0.006567284965100515,0.8623049845025239,0.07783337508874887
0.67,397,S20304188,Planet_7478,3.6206853373035904e-10,earths,0.0332645668342566,1.071040350946989,1.2582825484960987
2.1699999999999995,96,S10988057,Planet_7479,2.4720903861912655e-08,neptunes,0.000427427546138422,0.5081981398218371,7.139248295073216
0.87,10,S259376053,Planet_7480,9.120277865695508e-08,mercuries,0.002460966093418537,0.06578764165886244,0.0012999789250190076
0.67,10,S642033800,Planet_7481,1.4670001518756893e-08,mercuries,0.0015692787382977028,0.07397170607149864,0.003139227452648994
0.67,47,S435191721,Planet_7482,4.187746877531651e-09,mercuries,0.00045819372204006215,0.21141015910523497,0.012381388754326829
0.87,127,S86228112,Planet_7483,1.1836213328093397e-09,mercuries,0.011952312938778456,0.47205277865581363,0.218998449528409
2.869999999999999,352,S274229418,Planet_7484,5.222385641876497e-09,neptunes,0.02561422556792643,0.7571046236382669,0.020630940679300824
4.169999999999999,252,S160890430,Planet_7485,3.6853606233913754e-08,neptunes,0.009364963876808996,0.7802017859127037,1.025245988661515
2.5699999999999994,438,Snan,Planet_7486,9.790862445662978e-09,neptunes,0.01703064916848702,0.9517588364649385,0.07423639656649178
4.069999999999999,629,S74494865,Planet_7487,1.0999317344185381e-08,neptunes,0.029863148335997663,1.2571673109547596,0.21353992756459775
0.97,182,S258804746,Planet_7488,1.2083162968183663e-09,mercuries,0.006905963004309957,0.5416373841975411,0.06096067708282672
1.97,268,S766474249,Planet_7489,1.0001483398224252e-08,neptunes,0.015249672391038338,0.706243509333452,0.10027269944196027
1.27,100,S766474249,Planet_7490,2.1732022313092086e-09,mercuries,0.007903825034832909,0.3660422982619833,0.05197081300090003
7.369999999999998,124,S1884384242,Planet_7491,3.404427873103523e-07,gas_giants,0.008724842260423886,0.4554009876737253,1.3926754452054775
0.97,627,S57467036,Planet_7492,1.397225992916163e-10,mercuries,0.015561522656515425,1.2729521803154265,0.2275440991882555
2.07,72,S161356637,Planet_7493,2.3795612809368008e-08,neptunes,0.003196122461052946,0.2741035558510123,0.0097980437432683
1.7699999999999996,118,Snan,Planet_7494,2.5708649479145388e-08,neptunes,0.007104002960689181,0.39700762579384846,0.030966264161855488
1.67,73,S393895275,Planet_7495,2.041181617010233e-08,neptunes,0.007378388342494945,0.3312557454125113,0.19649944783894094
0.67,109,S842890254,Planet_7496,9.37464718418617e-10,mercuries,0.0010791692915199547,0.3658807919953537,0.01639158530504738
1.4699999999999998,30,S391039604,Planet_7497,7.560462671515902e-08,mercuries,0.00036479787472768437,0.08927457662459225,9.717869936237533e-05
0.97,370,S148077721,Planet_7498,4.4180591408829383e-10,mercuries,0.03792114518899317,0.7344816199027457,0.015005169528640488
9.969999999999995,76,S125802413,Planet_7499,1.2109193944028795e-06,gas_giants,0.009259390699204567,0.331916296141104,17.451699887788834
1.0699999999999998,17,S428777976,Planet_7500,5.493619251275225e-08,mercuries,0.002121262250081029,0.10276114998006215,0.004271724081051985
0.77,524,S396899912,Planet_7501,6.952867776851175e-10,frozen_planets,0.020362635878903766,1.4441899914130345,8.332463207520151
1.7699999999999996,117,S364134593,Planet_7502,1.1967267849124238e-08,neptunes,0.007160912479714815,0.43459856254309576,0.14595966292992046
1.17,584,S321684341,Planet_7503,8.190752962727712e-10,earths,0.04533050029120197,1.360375575439248,1.0159481263835335
1.0699999999999998,111,S332703198,Planet_7504,3.2346495789675706e-09,mercuries,0.0031137327800471555,0.4242471695623559,0.20711062160766547
0.77,20,S32550957,Planet_7505,1.108739465911244e-08,mercuries,4.405368193467173e-05,0.14515135791079556,0.12091761412799644
1.0699999999999998,179,S207177270,Planet_7506,9.945803071304863e-10,mercuries,0.0002619478948514307,0.5356688522614795,0.05156672658554848
1.0699999999999998,134,S458688331,Planet_7507,3.7093265535671727e-09,frozen_planets,0.011267592373524886,0.7265840627778514,115.3960808503784
0.77,248,S139298196,Planet_7508,1.069599676890042e-09,earths,0.025659412125082364,0.7573771594533568,1.0437812554932042
2.37,561,S320356377,Planet_7509,2.1436242239074187e-09,neptunes,0.0241827627030471,1.3011724456852263,1.3504406203243315
1.37,63,S240764947,Planet_7510,1.2794222336147968e-08,mercuries,0.0056648771172173006,0.25801967224315125,0.013607985352424787
16.669999999999998,540,S458445817,Planet_7511,2.904311182608181e-08,hot_jupiters,0.023300034827374198,1.1797364954004508,0.3037573332773459
1.17,377,S358089005,Planet_7512,3.0509076223765022e-09,frozen_planets,0.023928467611168635,1.0967956293464731,3.5320894449022058
1.67,423,S418613663,Planet_7513,1.1410916560752265e-09,neptunes,0.023183739597956426,1.0035421393466826,0.25787885416980744
1.37,38,S172536921,Planet_7514,1.1717922686932278e-08,mercuries,0.001393080276409993,0.20534624962315326,0.07113329348210447
2.1699999999999995,80,S436562143,Planet_7515,4.0574840134903834e-08,neptunes,0.0010791541544768008,0.3163557155635901,0.03459171766649965
1.5699999999999998,124,S120278801,Planet_7516,1.5364622354083427e-08,neptunes,0.007750098487550745,0.41857986773098854,0.09989536604737455
0.97,26,S158511022,Planet_7517,9.656406743983146e-09,mercuries,0.0010755264093544918,0.16141453703227068,0.08398546222365584
0.97,13,S271598242,Planet_7518,6.5432924820688585e-09,mercuries,0.0003631078942468804,0.10127476272922811,0.03998379315707906
2.5699999999999994,151,S156986682,Planet_7519,3.660164440231032e-08,neptunes,0.012179552657910327,0.4823217964059788,0.043468048337313325
0.67,589,S229562117,Planet_7520,1.1457497344932764e-10,mercuries,0.026969059823455127,1.1850533524749103,0.15475779602982712
0.67,142,S387809195,Planet_7521,2.7190035422546084e-10,mercuries,0.0006697478115198005,0.4796584675232084,0.08829621117325606
0.77,38,S352487284,Planet_7522,3.1638297143067253e-08,venuses,0.0010022240431623985,0.2365318237391337,0.6317932828987504
1.7699999999999996,600,S187922557,Planet_7523,2.419470605923791e-09,neptunes,0.041535316587512666,1.1187655615497487,0.04306902185196286
0.67,64,S297262361,Planet_7524,2.4693175623516805e-09,mercuries,0.007934716432909463,0.19947585055709557,0.0018685923180649677
1.67,535,S137648019,Planet_7525,1.4635970970262107e-09,neptunes,0.013018472311634725,1.580433321689435,18.678418183979524
1.0699999999999998,261,S59017434,Planet_7526,4.6521559799556226e-10,mercuries,2.4724855584839768e-05,0.7481109377596973,0.23605126229310636
4.069999999999999,605,S25384715,Planet_7527,9.71414937240566e-09,neptunes,0.025647128817376873,1.2154550587083728,0.23391714070859487
0.97,23,S123984278,Planet_7528,1.708147967646109e-08,mercuries,0.0031645946168922753,0.15337929485885365,0.09641807285541662
2.07,347,S75634405,Planet_7529,8.119366565139776e-09,neptunes,0.0059456332880172815,0.8284523770474842,0.06440628472492956
0.67,14,S35420590,Planet_7530,5.86243850344437e-09,mercuries,0.002008045404644903,0.0989770223716041,0.012626141532774504
1.67,190,S404740882,Planet_7531,7.419154285540518e-09,neptunes,0.0002849126685015589,0.5573954774787825,0.06381414838978654
5.369999999999999,103,S407611984,Planet_7532,3.0891504206521953e-07,neptunes,0.0023677266871494425,0.331086465786061,0.008593061158694478
2.77,12,S422889980,Planet_7533,4.7532935905669743e-07,neptunes,0.0009969278676212933,0.08575611034965584,0.0062262166633040485
1.4699999999999998,108,S339733147,Planet_7534,5.078542822929047e-09,mercuries,0.006196807095727284,0.384724076516323,0.051230683035475004
0.67,110,S144326118,Planet_7535,1.4535106445307334e-09,mercuries,0.0038965235822304286,0.38311286446767606,0.04445049360139823
6.669999999999998,303,S6953932,Planet_7536,5.353162386507632e-08,gas_giants,0.018903958680664242,0.9363923813799943,2.575824362385281
1.4699999999999998,85,S283784587,Planet_7537,1.2279049179016523e-09,mercuries,0.005490364706190655,0.2681086603258445,0.0039880825462136095
2.869999999999999,572,S310095510,Planet_7538,3.831259202530099e-09,neptunes,0.013290598636237343,1.0951483288286037,0.05462991282456338
1.0699999999999998,309,S326682209,Planet_7539,1.3549877289406808e-09,earths,0.01668886446490751,0.9003122281101277,1.3463695044822406
2.77,238,S175973112,Planet_7540,1.1275735997081281e-08,neptunes,0.01323209046515195,0.6918584044712868,0.2264032700256049
1.5699999999999998,60,S398269300,Planet_7541,2.070465062152083e-08,neptunes,0.00010545531506665121,0.25712762127223804,0.02872184848677409
2.07,28,S462539054,Planet_7542,1.478690783666215e-07,neptunes,0.0029524899953362353,0.19010661680771132,0.4173344029700862
7.769999999999999,403,S405561257,Planet_7543,1.983664755809312e-08,hot_jupiters,0.03228827708871854,0.9437314559464833,0.16180003684827995
1.5699999999999998,59,S311182515,Planet_7544,1.5068142578707294e-08,neptunes,0.0016297851781699848,0.2706700816153899,0.06133833580038285
1.37,391,S419923554,Planet_7545,5.64136495241471e-09,venuses,0.021022804792253533,0.9893875595352989,0.5751719410261327
3.27,410,S156495056,Planet_7546,1.4888749633217371e-08,neptunes,0.018008554251415048,0.7119542121449458,0.009116383003645107
0.97,83,S176983629,Planet_7547,1.6559953269441251e-09,mercuries,0.007085358905903227,0.31866414961021666,0.027516775925055106
1.0699999999999998,11,S368607344,Planet_7548,2.802818703672638e-08,mercuries,0.0020575178965338246,0.09014921786578829,0.03397255816632044
2.6699999999999995,30,S418602340,Planet_7549,6.254086569801615e-08,neptunes,0.004579265220876426,0.20973842352117936,0.9164581600644564
2.27,24,S86876073,Planet_7550,1.97441646217254e-07,neptunes,0.005775393742458736,0.15329950167212647,0.07491666365003448
1.67,219,S105845967,Planet_7551,8.37701720573077e-09,neptunes,0.0022063968172865286,0.6095518332349702,0.05895751435341207
3.1699999999999995,154,S393100827,Planet_7552,4.628003545957685e-08,neptunes,0.009136032668171892,0.5451857002006938,0.4323550564999694
0.67,446,S157865215,Planet_7553,3.622373688302236e-10,earths,0.003228986572310697,1.1445834547588116,1.4674389929706937
0.77,109,S404742107,Planet_7554,9.591204607691968e-09,venuses,0.011432033943063975,0.43214388276088284,0.43406511284002236
1.0699999999999998,289,S336319709,Planet_7555,4.3107213281844326e-09,venuses,0.002474780467158144,0.8166563840347162,0.46587108468942817
16.069999999999997,475,S1950657646,Planet_7556,4.586115843893769e-08,hot_jupiters,0.017886570945308874,1.0605283726153454,0.1983616231153723
0.87,22,S352621507,Planet_7557,1.0257638806319348e-08,mercuries,0.0021860353458098567,0.13160429478418564,0.014637011030290553
2.5699999999999994,107,S468285170,Planet_7558,1.3875307883462606e-08,neptunes,0.014676964770336193,0.552004041737469,12.246441507643278
3.9699999999999993,275,S349760864,Planet_7559,1.5382669981584058e-08,neptunes,0.021425961857396588,0.7813142152301503,0.4814874091903012
1.87,14,S94122818,Planet_7560,2.8403787933371566e-07,neptunes,0.00029662384593928995,0.10001493859778317,0.015244967490268782
0.97,437,S399618009,Planet_7561,6.427689652881895e-10,mercuries,0.04768942171284472,0.8441450283863614,0.011631278427742696
0.77,557,S56628845,Planet_7562,3.245139294944691e-10,earths,0.010986432732949808,1.2983154751918689,1.361580087183558
0.77,217,S270073058,Planet_7563,5.658766186034685e-10,mercuries,0.016811617342503464,0.6456157044180599,0.193508243741001
1.27,572,S138980953,Planet_7564,6.221555681494777e-10,mercuries,0.01624807663437266,1.1562846654221057,0.2724735775847316
1.0699999999999998,31,S278199697,Planet_7565,6.538172132926009e-09,mercuries,0.002608499457594573,0.16729384522700205,0.025244042060693223
0.97,92,S439680106,Planet_7566,1.0520733100527645e-09,mercuries,0.007777236163014044,0.3324670040175833,0.02165715601729442
2.6699999999999995,56,S141973157,Planet_7567,5.02461527584649e-08,neptunes,0.0018557315503279928,0.22370899036501463,0.007743590958471886
3.1699999999999995,220,S404243869,Planet_7568,2.7261955625871846e-08,neptunes,0.003656860506184483,0.7133567237631372,0.9563651746435597
0.67,16,S290716990,Planet_7569,1.2656755805749132e-08,mercuries,0.0031629986593192873,0.10819213284148678,0.013591233822701752
2.47,84,S4972033,Planet_7570,4.208707104902421e-08,neptunes,0.0045689456971381315,0.26238932921948604,0.0039560105437544575
3.669999999999999,31,S204441257,Planet_7571,4.5006556678825486e-07,neptunes,0.0022562361356518157,0.16729384522700205,0.02116539023714691
1.97,111,S323197045,Planet_7572,1.3024162871859997e-08,neptunes,0.0025111197282593574,0.4320843391789255,0.2462810389944652
1.97,352,S165428235,Planet_7573,6.407288159092251e-09,neptunes,0.007879445229720464,0.7630114040583816,0.028455681757443164
6.269999999999999,269,S58636651,Planet_7574,4.700779629043851e-09,hot_jupiters,0.008004618655663188,0.7051961396857137,0.1164599306329984
1.7699999999999996,22,S150905990,Planet_7575,1.3989196007476075e-07,neptunes,0.00019959888806036328,0.12717571852444162,0.008631373922647727
0.97,16,S952046773,Planet_7576,1.4647155280915567e-08,mercuries,0.0008260432962403877,0.11653553066623036,0.05894024802639702
3.5699999999999994,501,S141327580,Planet_7577,5.902938385593787e-09,neptunes,0.0314005017625681,1.2801809282801588,3.8386223480631263
1.17,263,S51104452,Planet_7578,1.6417505713715063e-09,mercuries,0.020693563335811623,0.6165050116438305,0.017265066944941013
